VideoId,View Count,Average Comment Length,Total Comments
FIlbL_OQ1es,366204,14.654723127,921
omndyuYLDt8,363387,10.7701863354,161
EVQdRdAwaYM,362326,21.0952380952,42
baUgqy7VyF4,361933,8.26666666667,30
mLTPZLJ9soI,361890,12.8837209302,387
mjnmazeQWow,358984,17.6453488372,172
MIQFTBsGccA,350151,13.8947368421,152
N3k7QUBk99Q,346962,8.66666666667,24
RURAUdRuMUw,342727,11.404109589,438
p-_Km4Ysnc4,342470,14.734375,64
EwG-3vF9wxg,341122,14.1615384615,130
iSHTdFzryg8,338045,15.6818181818,44
6sz7QQtmO7g,337380,16.5677655678,273
qJENgxQCdVI,335338,13.5066666667,225
HrJ7GegRA2U,335225,16.4545454545,11
NgsupewwcSM,335078,19.9017857143,112
SVqZVFf3B1A,330510,8.84122137405,655
qZl_9ekmXFo,330393,24.8139534884,86
JhScezTYJwA,329402,11.2159624413,213
TV-7cW1e0fQ,325851,18.25,60
89O-IhFFtKM,323203,12.0765306122,196
psc_N0r2i8g,319737,12.6834170854,1990
UYl8-gs9EGc,319377,21.9293193717,382
QJZ5y2C2Cus,317641,9.02777777778,36
r-zEDbl04NY,317365,17.3507462687,134
uThaBLsxLeg,315197,5.65934065934,182
MoDCOHgn4aQ,312892,19.4180327869,244
fEK7DcsrUC4,310677,12.1812627291,1964
gNb2lJSMrWw,309846,10.2296296296,135
HOXOcGtuGB4,309140,12.7008046818,1367
XeFbJq7Wl3U,308327,16.2338204593,479
VATjgRAklyY,305445,11.8381642512,414
AfSZlsjFZXM,305430,23.3456790123,162
ixZJDQtQ-8g,301231,27.6481481481,108
Fhd06OAngZA,301036,9.34670487106,1047
MqOcqq_f0bM,296625,10.3495440729,329
152b4XgxQ1k,294507,16.552238806,67
Pj3Xo2AtEG4,294218,8.45454545455,33
5950hblyTM0,292882,23.6171875,128
D4PvdpXxXpY,292711,19.359223301,103
Ai2A5bxPd28,292031,8.35433070866,127
t9RKcoxzGJ4,290316,12.7875,400
nLdSQfqaZjc,287785,11.8679245283,106
VblpG7Up76M,287432,10.9118773946,261
7xrJxaXdNBg,286505,11.4663212435,386
