VideoId,View Count,Average Comment Length,Total Comments
T--j0_yxBaY,1950849,11.8720930233,602
Kgb6FxuaPQA,1944037,11.7174887892,1561
UuA3mDHEbTk,1931979,17.1778940484,1529
e_M3q9criQg,1928266,19.3762376238,505
wApjy0IaCTw,1925279,14.6064516129,1550
BBWae-86Q1E,1890426,19.1354903943,1978
lSlHn_au_sI,1889398,18.6971962617,535
jdH6DMnCgfs,1887550,16.7832538421,1887
59OFhyNXCDo,1871910,12.4159292035,113
gm8FYF96BXE,1867285,15.3431771894,982
mGw2tQLGjaw,1865197,22.4643947101,1966
EZ7U6WcsCRY,1857959,17.7122580645,775
ZoPY-9QJVFc,1856900,14.9587378641,1236
qcvvdXG8IfM,1828991,25.7291066282,694
yrgyjEC5TxY,1823461,26.5482573727,1492
5WUyDNJasoQ,1819685,18.8416988417,777
w_nF551TSlc,1798181,11.4935163997,1311
DNQ97P0rQk8,1775947,15.4716981132,636
rFiYNl0eI1s,1771519,11.4237288136,118
pp0ce1kS-yw,1767689,13.8468208092,692
EJ02Mnh94Q0,1759168,12.0372340426,564
-dPNdbbJVAI,1758645,12.4751929438,907
NBLDSH4YPfA,1758490,20.5529352735,1993
XCvBUgbTJgw,1751862,13.467160037,1081
D9kuiVD1-Nw,1748506,15.4094536525,1629
kaDl5RePJwE,1738655,8.9578313253,166
lQ9qcjls0kA,1737791,25.9630931459,1707
df-lDx228C0,1723550,13.2798188223,1987
nbgg3_0oUe0,1722328,15.71125,1600
9EM1rIzJyW4,1712674,12.7640449438,178
RWgToZ3mPXk,1707650,10.1772540984,1952
eRrqyM6cilk,1707569,20.0895255148,1117
O4Sfh8LFMaw,1704177,17.0898587933,779
l7lYLYaGNNs,1701782,15.4849246231,1990
U0cSN0c3ng8,1700903,16.6608695652,690
LOi_wxypeGc,1678917,19.0,1383
96DdgpvrHEM,1669741,14.9595375723,346
Zz7oM1_EXnM,1668097,12.3648925281,1954
189QSTKC5no,1665470,19.7626948215,1989
e5rsfCRTy8U,1665356,11.593837535,357
n6x8wnWBX9s,1655688,9.6106639839,1988
5I9CAeGHQ9w,1623982,11.550328781,1977
K7Om0QZy-38,1623312,14.5178302361,1991
eAabgKBRBTI,1615819,12.9842519685,508
