VideoId,View Count,Average Comment Length,Total Comments
rLNkel0SV04,3279,10.4285714286,14
QWKYr4DA748,3212,30.347826087,69
QjvG68qB_YY,3208,4.0,1
jm0aCyl2aa4,3178,16.1428571429,35
YUyu882dWFc,3166,35.8923076923,65
3Igr3yQJjb8,3165,34.3333333333,3
Izc9veW6ghg,3157,4.0,2
NPQOoCtC2gw,3119,20.3181818182,44
HzsOlQzDhQA,3097,8.88,25
QV5ucOBXc7M,3081,5.0,1
QuDusFT2IRo,3069,20.65,20
UVxZOV-smOg,3069,14.2352941176,34
kTM8f6wBgdk,3040,16.0,1
twII5QCeGiM,3039,30.3333333333,12
1ucTaXFuOLU,3006,28.2307692308,13
cY0E0D1wSdg,2997,10.0,4
uO9Qhzai0co,2990,21.0,6
S8-5U8KTUWs,2987,17.75,12
ktEnizVc8Qs,2971,18.4285714286,49
q6go1nEk_qY,2941,20.15,20
VX2jgnV4L7I,2883,24.9285714286,14
mnwcK_skv14,2881,13.6153846154,13
BcAYOVW7GQA,2854,22.1212121212,33
U6TcMvJl1Fg,2834,8.88235294118,17
5VycN0aG-rE,2822,11.8571428571,14
EH2R-yc64Kc,2795,12.03125,32
RDzLWoiQL5A,2777,16.5,36
sBXGvlOFMn8,2764,7.89473684211,19
09ba1EgQtQY,2744,11.1666666667,6
emxXslRp_bg,2736,9.6,5
yn8Wwdv2zTo,2677,2.8,5
2z5WD883n2g,2665,22.1071428571,28
nKBnVdqtV4E,2651,5.0,15
1q7elitJ-es,2642,9.0,2
MjJx2yFqFYQ,2641,36.8571428571,14
GBX7LgseEEk,2630,18.4347826087,23
x14e4QGgBSo,2627,27.9375,32
0wnnTUQeb2I,2606,27.5652173913,23
m2Jt9ks__Lw,2538,15.0188679245,53
EkFWH_GcVac,2532,27.2222222222,63
dHvQgw0Cio4,2530,47.4,5
myT-khyO-q8,2529,8.0,1
6swQ7FR5jl0,2508,19.0,1
vNIxUaBAK-c,2505,36.8541666667,48
zLClINEffMA,2501,5.5,4
b5MBZJafG5M,2469,36.68,50
00pfhVPRrmw,2463,15.4047619048,42
LC5cBo1IxDA,2449,13.5,4
mUF5E9xc4V4,2422,26.04,25
Q40DzdVVw-s,2413,16.55,20
z32Dw2057N8,2402,25.0,3
MaTi_1q6_m8,2397,16.8333333333,6
DAOdpgGq9UQ,2396,40.125,8
T0qZDGK0t4I,2375,11.7222222222,18
AEGnLjvIWjk,2357,27.275862069,29
pB3mofqIDR8,2351,2.0,1
s68AANA6eYg,2331,7.5,4
gpNquRC77Jo,2322,6.0,1
0r0bfGF72j0,2319,27.7,10
pumLwPWCyrk,2312,28.8965517241,29
lxDtPBvp-64,2309,18.6296296296,27
kwtwavVgB6M,2295,19.1428571429,14
XIGtrceFTdE,2287,14.1304347826,23
VvFIjV4uwLo,2283,21.3125,16
Fm-EauOS0wo,2283,12.6111111111,36
7iXFqwT_7oM,2276,6.92857142857,14
2Pm0rOdyvsk,2268,23.375,16
Hs6Tm-9uWXQ,2254,39.8333333333,18
Jid6MFmJUPk,2254,8.0,3
R2GOlJfLztU,2230,16.6363636364,22
Wjg5HCEyIlI,2211,43.6666666667,6
3dPPjr9pv8k,2206,14.2857142857,21
76Uk4DPdztc,2190,17.6,20
3wyzM_CeBYQ,2169,9.17647058824,17
p_Zg04k_OlU,2125,39.6666666667,6
P8aCWpwDUng,2121,22.3076923077,13
6c3wD8Oq4H8,2112,23.3333333333,9
CWe62s-bMmk,2086,19.8214285714,28
oqezROZvP88,2017,57.0,7
CiUt43z-YBA,2005,36.3636363636,22
m6qk1lYJQjY,2004,3.33333333333,3
L65nTKHq0v4,1985,33.5,10
0AzU8xaQfcM,1973,36.4583333333,24
dcolTepDOKE,1964,32.4444444444,18
vLqnAvxiS5Q,1961,47.3333333333,3
tgkkNN3x4Ik,1937,37.8947368421,19
MwCBwPYP4oo,1935,7.2,5
NnZlrdZEtqk,1906,37.9117647059,34
sCc0iWgaZQc,1893,19.4565217391,46
SifZM02Tsq4,1890,17.2727272727,11
TaNn_9n6wwQ,1879,15.8666666667,15
PiQLysA0ih4,1878,3.5,2
IJCcqyEYT7s,1870,32.6,5
EXQ9P3aAQWQ,1858,26.4285714286,7
uF_qZO3Nylw,1852,29.1904761905,21
cCaUujf3nKc,1838,25.1666666667,12
H4_rpz4eKao,1829,8.0,7
lasMIPJ0op4,1827,13.0,7
nIWV8-cJ1c0,1823,20.0,1
fNDYEmsjUFk,1821,4.66666666667,3
DcsjNF0AWK8,1797,6.0,1
-LJNnDV9fIs,1796,49.4285714286,14
gPgW73u_Q7E,1783,7.625,8
UO6N88sZ2Dg,1779,25.4736842105,19
yUJNwYnmdTg,1766,10.0,1
nkrHnptFRbk,1765,19.6,15
PdwDVgaApC4,1756,12.25,4
-hq2no8W1N0,1755,44.3571428571,14
e7YLkG3aS24,1744,22.0,2
WsxAtTeEyag,1741,5.66666666667,3
qg6TZCOOUTI,1740,50.6666666667,3
ZIolnQDSqVY,1737,15.1475409836,61
2A3cCsmhaZM,1730,12.0434782609,23
eYYs5VYMLuc,1721,10.3846153846,13
61d6iAY6Dzs,1704,9.36363636364,11
UgnLo1qYZXk,1700,22.5714285714,7
gNAIIYPmbEo,1688,13.4895833333,96
NUBUcVUW4cU,1648,29.5555555556,9
PwrqcyGY9js,1612,17.25,12
KSP8CLeQX5w,1596,7.43,300
dTq8p_XmVlU,1590,40.8421052632,19
-LQJwmzFNJU,1583,2.0,2
rzJ8PfEM4Qs,1578,21.0222222222,45
DoEX0AoLFQM,1577,33.5,6
fda-ENboKCg,1568,32.6363636364,11
mEceV6JL7es,1554,8.0,1
1xj8-ZRl5gc,1553,20.1666666667,6
UcUXeum1Eqg,1547,12.6923076923,13
q_Cni1Evma4,1533,18.0,4
QmRFRVZLD9g,1517,12.5,12
ZbSXZkx027k,1516,42.0,1
SqSJxkThZmo,1514,21.5384615385,13
5uRw6rCtdMM,1507,16.0,1
g7aXJXHDwGg,1503,20.5,12
Lm6BgzKYaA0,1499,38.5,10
TujG7ikfYEE,1489,20.25,16
PgdX6JCTQ5g,1486,4.0,2
CDzPXTQ460s,1472,3.0,2
xfQzOJpr97A,1447,26.6666666667,9
qVtJexMrM6s,1430,33.8571428571,28
Im9_gOPNWH8,1421,6.0,12
vKbxLu41tqQ,1419,15.5,6
jyWNCydNbfU,1402,10.4444444444,9
PfFQD5RaltY,1398,33.2857142857,7
22VAAT_tGCE,1385,43.0714285714,14
4ueWOOoEuiY,1366,4.0,1
89dNNa-a95Q,1352,28.7894736842,19
ezGsMEXDGhY,1349,5.0,1
qaxmIGUS6-Q,1341,5.5,4
WdSjGxxTF7k,1338,32.0,4
xnWMlcmeeJ8,1338,16.0,8
WMrjXfmyjmU,1337,11.0,1
6pwRmF2HDtU,1336,16.0,1
cOJcx8GTblg,1325,10.875,16
wiGu3SSfhCI,1323,2.0,3
zmdLtkuzRIg,1317,15.9166666667,12
