VideoId,View Count,Average Comment Length,Total Comments
9L4wexx-T2Y,165309,18.8961038961,154
nLehDycaVxs,164804,11.6666666667,81
3KuE2zhBie4,164137,25.4050632911,158
7HSSIE10Gac,160193,8.91891891892,74
D0LqF5LMRJY,159945,8.16135458167,502
M3MZTcjdvBQ,159100,11.0,811
nEDEDeSxOD0,158391,14.0081300813,123
_8-PVcHEb84,157157,18.3448275862,116
sX-wsuKZz1Q,156922,7.58823529412,34
m3Ac2dwZ7oQ,156904,16.4857142857,105
7yX1W0CFtQA,152892,26.0909090909,165
h3QVIv7vDX0,152662,22.4137931034,58
quJK7wsO_0c,152446,3.79166666667,24
3chnp2Efhjw,152222,12.0,2
kVWB_EiPu9o,150611,22.4696969697,198
AM4Z05DX2E0,147077,8.53846153846,13
xzz32iPqJS0,145098,9.4,30
gTYMFvcZQbw,144499,36.2877697842,139
gZC5hklDUi0,143987,25.9892473118,93
Ek4TAydyIWQ,143959,29.9104477612,67
oU5F3ewRUYE,143329,18.7471264368,87
IuagzknN_BQ,143232,24.473880597,268
t_n0Wz_jFwE,142721,16.5,46
QXyfvqyqSwk,142351,19.5462184874,119
X9eP-PupWgY,141591,32.6853932584,178
V1dg40T9sPA,141211,16.8095238095,42
sUaYQ-GxxBk,140466,27.0957446809,94
zfyGktOB1Ak,139712,16.3278688525,61
FhQdRW7KkVo,139563,15.6209150327,153
E7ahtMJCvq0,139087,22.095890411,146
rcFSriaTnC8,138779,17.2684563758,149
f5r7bdvaGaY,136278,14.7222222222,108
m9qxmtiuAMA,134962,30.8571428571,14
7BBB5Ict34U,134917,25.6111111111,18
FAXRzyupmJ8,134770,13.4318181818,44
ldfobHKmf6w,134155,2.66666666667,3
ioHh4a5C-9g,133873,19.5448717949,156
CSpn2AV97GM,132177,14.2032520325,123
ntCPK2U8cQ0,131947,14.5,136
s-9v8Zl1FMo,131816,28.7490636704,267
VWXCGmGarxw,130433,20.875,144
BzB2J92n3bs,129857,22.9166666667,24
9kOzdkoJAao,129431,11.9090909091,44
Qq8rm50dsXU,127808,17.0125,240
DGNoaXYUDU8,127616,14.3043478261,23
MOlX9BBJYnc,127219,15.5124378109,603
ZkUg9MV3DhQ,126997,12.6136363636,308
CMUvHvGAoiw,126672,22.1851851852,54
WWugGF40H7w,126176,12.619047619,21
7Y9lvbESLrA,123558,17.625,40
J3n44poKSAQ,122894,16.7272727273,66
k_LBpcdqT7o,122545,18.5471698113,53
F4Di1SQ8uSA,121877,14.3050847458,59
LAEgwhhTzhw,120761,32.9467213115,244
kcTrDXctEqA,120477,4.88888888889,9
47hsNWgCEFU,120361,15.9534883721,43
4EIJ3PfxSr0,119776,21.9276595745,235
nWfc5_vzY78,119726,27.3617021277,94
VBnMYyrmEvk,119409,20.6888888889,45
MCx6dR6nPnA,118430,5.66666666667,6
ehuuVAQy1Bc,117555,15.3166666667,60
5k6hHYq6Lsk,117537,27.3137254902,51
MF0LLdpEspg,117340,12.6,10
fpuYjDlNfhg,114840,14.6551724138,87
hLLyc5zX90M,113317,13.4909090909,55
H_hpYqUAKTg,113002,23.3164556962,158
rZQ6jlGqFGk,112578,15.59375,96
-BgInTa755E,112545,23.935483871,93
zacd7LYheD4,112237,19.7160493827,162
H4Wej2u_lhs,111508,19.6,70
2Ev_khxDvI8,106919,20.0,10
eyrn_dhSuxE,106590,13.7378640777,103
1yjYYGbYJx0,106170,19.693877551,49
v1cJLsDIzXc,105338,20.9230769231,65
fpA2lNThILo,103712,16.9217391304,115
p-srW2AkzXg,102992,24.4444444444,72
w2RjGXFmWIU,102617,12.4615384615,26
rQk1sHTRftU,102453,17.0625,16
xPRS-b6bYDE,101045,24.3,40
uMUQuNcbl_4,99652,27.75,32
IyJ-HrmPW94,99633,2.33333333333,3
aptcIO2O5CM,99027,24.2849740933,193
xD_mV2bURoo,98998,12.8709677419,31
TQI352PGMMw,97922,7.44827586207,29
U2xZc2TQTZE,97867,27.3737373737,99
toCEzCijfi4,97672,10.049382716,81
gHlRi28h0Ew,97208,23.776119403,67
CiONW1ULqzc,96812,11.2777777778,36
6T736YbMt5A,96652,1.45454545455,11
ONo7AxYhBiM,96601,21.9180327869,61
9371WopcSxs,96121,8.58823529412,17
rES2rmvod80,96054,12.9846153846,65
nhF9thwXhUY,96054,6.52941176471,17
y71BGH_VIss,95860,23.3021582734,139
YhZhLm67QN0,95174,18.3695652174,46
oo8iLkeOl0E,94938,14.9583333333,96
BKAI7LyBVkg,94736,12.7142857143,49
pCAZ7hVa20s,94474,7.8,15
pC5YY05VavI,94114,15.568627451,153
H3ktxRbM7o8,93896,13.25,24
NwBiTS9x6Vg,93315,22.746031746,63
qD88Kb8_B3A,92968,19.3658536585,164
YdJPSfQ8HDU,92338,16.4918032787,61
qtn4npzzans,91903,19.7966101695,59
xIzKZNpsoJ0,91782,15.9142857143,35
vbJc2T6Qq5w,91642,19.0714285714,14
KHfIc7QTmXg,91157,11.6428571429,14
A5dAaSdCwTI,90827,11.6666666667,24
EVbJEo2ap6g,90826,16.2133333333,75
2kBKZufKeBo,90824,25.3431372549,102
FYpCg-i0K2U,90817,34.0545454545,55
NodkYGFdTbg,90443,10.6486486486,37
pHQmpaiz2sU,89667,16.6086956522,23
YP5e8znKI4o,89573,6.74576271186,59
SWYxmhJXguY,89411,21.3274336283,113
D2gTLm2XeSI,88843,14.091954023,87
6vvEWqFfKIM,88585,14.5,54
4_0YMKcQ4kE,88548,20.2456140351,57
3TT6oM8KmLM,88497,21.78,50
oAHLJf35wS0,88126,17.2666666667,15
RAE_VTSKCOU,87790,25.1486486486,148
6188w5knWW4,86318,15.5957446809,47
1Zfdv_pY9iM,85722,16.19,100
tut4oIGlxUU,85321,18.6951219512,82
B2ZH70amGDU,85296,29.2,65
53njg8EtP-o,85074,24.2786885246,61
JkHLsjeMXHg,84429,34.25,40
YQhGx3eZDhQ,84295,15.0243902439,82
xqbfnKwOr1E,84082,26.5714285714,91
h0SWegzLCfQ,83558,17.5263157895,19
hrX67L0odfk,83254,15.75,28
5R1j1kisj4I,82806,10.6226415094,371
B_OKf2hs368,82664,16.3580246914,81
yefoRdH2Q10,82222,11.0,27
bgoPK5i6P08,82132,29.05,60
dy64b52xNq8,81152,14.6515151515,66
TSkLHCP3rB8,80762,7.66666666667,18
SzUIePgphQ8,80669,22.7,30
GnP9ozMasY0,80143,9.11904761905,42
B60UDQyM6iQ,79992,33.4666666667,15
8W1Yv5KANZQ,79626,27.0652173913,92
g6rT2IoWe08,79448,27.6092715232,151
gZyCRaVZx3Q,79385,18.8804347826,92
tmMChKqjwBQ,78298,27.4680851064,47
zds7_CA85do,78256,13.0,8
Fu_bgi2Nt2Y,78227,10.2424242424,33
R1fcI_LTo38,78038,35.2337662338,77
gLxCRddtgss,77899,13.9361702128,47
IbZ9GmoVaDg,77327,3.66666666667,3
YY379-Kt628,77320,11.2727272727,22
wn2KVcgR3mc,77022,22.7916666667,24
tBuQFtgz3Ac,75145,22.8618181818,275
OHcmdPsvEFw,74948,22.1136363636,44
43-5s5Ff2jY,74467,15.9487179487,39
Tes3rjILR3Y,74289,21.0666666667,15
wIboQGosJUk,72725,11.7808219178,73
S3FDUBv34Kk,72586,18.2333333333,30
EPWWE7L2uxE,71756,11.1785714286,28
SIIIIkxth-c,71371,15.1333333333,60
N7jRblwNDgk,70907,22.7575757576,66
NMqIYh2ulXg,70762,9.53846153846,26
kjpEvrZboM8,70677,15.5853658537,41
ab6n4-fHBbg,70170,10.8409090909,44
gkMB5QvVVto,69510,18.4517766497,197
XE8-gErACQg,69415,10.3636363636,11
y1k6qanz3as,69335,20.0636942675,157
qlihomE9ALk,69264,12.9534883721,43
03RXmTT6GqU,68382,15.3737373737,99
1E4Rqw2drZU,68079,11.1636363636,55
bgDqGkeAlII,68010,21.595959596,99
ZZ3Ms2JLh_4,67545,7.91666666667,24
MADlj487SX0,67490,28.4615384615,39
OMIVNZPXFc8,66983,13.8695652174,23
8URnqVDT-2c,66721,13.2083333333,24
CR0knBMh1g4,66384,12.2727272727,44
xK0LSqRmKxs,66267,17.2142857143,14
74CqA71DmRA,65806,33.0338983051,59
Lzy7yYLJ3I4,65546,13.6055045872,109
fzdSCIYTzPk,65190,28.0568181818,88
UbAg27T9Sd8,64822,28.16,50
G8igjPZhSE8,64694,34.8571428571,28
d7oOejRtT4c,64616,17.6911764706,68
RgaOHH_JiQA,64169,16.835443038,79
Tmrv9K6bSUs,64155,14.253968254,63
ax6OZfntYDs,64057,9.29166666667,24
Tv9kEaetDg4,63772,19.4782608696,23
QWR5fAu76GI,63700,13.6062992126,127
r8VjPwkWK_0,63516,15.0,11
NNRfCTSov5g,63130,23.52,25
qof0J5_0P-8,62476,19.938547486,179
9ibteo2i5k4,61899,16.1785714286,56
BElTJv5BuM4,61742,28.652173913,115
Xlj1mVD2-HM,61292,46.3129496403,556
fbKoPOYhSRQ,61263,33.6081871345,342
9E8voKksto8,61095,34.5263157895,57
WdL35uvySpc,60933,21.2074074074,135
YgNLu3nq624,60705,23.7142857143,7
kGHGG5zaZN0,60687,11.8815789474,76
X5E-F11fu1A,60428,14.5454545455,11
Ecxv0WDWmoI,60311,33.6625,160
7kqcecynrrY,60279,24.475,40
1GaSbKnOk2A,60110,23.3846153846,13
jW0vvorOVg4,60024,16.8262910798,213
pH7qsdI7XuM,59935,32.890625,192
A55vpYg-l6E,59780,20.1904761905,126
jyBi1M9RxTE,59709,23.14,100
-eVCUjnCGQI,59563,16.6551724138,29
q2iLS-Bhgu8,59528,15.8644067797,59
xwoLJD-Mglk,59341,10.2272727273,22
V3vJcB66DtU,59154,10.3888888889,36
cziVynzA00E,58511,18.671875,64
fHSUsymHQ0Q,58230,8.88235294118,17
x7xDxRiObT0,58093,16.1081081081,74
jsKvrfyULhU,57974,23.1736111111,144
