VideoId,View Count,Average Comment Length,Total Comments
TU-7d06HJSs,315897,35.9112781955,1995
2FtzAx54pO4,313649,17.6339285714,224
WyifSg5RtXw,312802,35.6387931034,1160
W7_BVfmr92s,312701,21.7306273063,1084
b_mP0EmKRfM,308935,21.6466666667,450
ZE5pxrhbWmc,307374,17.08,300
cqWZmTv5xgA,304820,20.1935483871,465
4S5RZN5AeeE,303718,37.3783068783,1134
Rgt6YQiZTkc,302297,30.0708571429,875
DwCboDmEyZk,301742,35.2192982456,228
DG4NziW934A,301156,11.625,8
uqDOitWlQNk,300535,29.2051282051,39
7ffwY74XbS4,300273,36.6037974684,1580
ZP0ZOWYGxZw,299765,19.765776699,824
b-ymHdbd_tU,296392,23.232405892,1222
l3VEMazRvNY,295452,30.6958277254,743
4GyIGEH1qV4,295232,27.6022944551,523
XmrTm8rhdTE,294779,31.9093655589,662
y2kyXN4ZVQg,293230,30.5250186706,1339
dI9ySXTQBjY,292716,42.6612903226,1240
G1EXKLVgEx0,291360,35.9451137885,747
Rk_vVaZxTno,290372,36.10125,800
XVWffjseokA,289690,40.9831223629,237
yjhZc_DjcQA,283833,30.1005665722,706
6ghcGyUx4Ss,283418,44.7479564033,734
Qe0BPwWAxnk,282816,33.0406779661,885
dXLOC3fK264,282192,14.9092558984,551
2LJ7TDqHrmo,278496,35.3614130435,368
CVZ3SV0swBU,274292,17.5949367089,1975
fLauhETkt-w,274108,28.2049180328,366
PBoT8GjHJ9o,273798,28.351910828,628
g8Q2Db17v5U,270270,40.7333333333,1950
n-nWrfTZeKw,269985,25.2386363636,704
atoUonz-Rzo,265194,29.413559322,590
C5rohtMYUSI,264953,19.075,240
9IfH6WnFYSM,261660,35.7096774194,465
rxoiZdBSi-g,258743,43.4341906203,1983
Rfx4glTU5JQ,258676,24.2433862434,189
ZwB8vkj3wyY,257472,14.1051587302,504
8XpX1Yod7JQ,257220,12.7210718636,821
vjd8r-Wyx1k,255727,42.5742268041,1940
GB3X4iz8jTU,254611,29.0523590334,1738
kL6N66vPCAs,251977,38.1892430279,502
kcdnlNZg2iM,251963,40.7273190622,1962
Kr68Ih7HGA0,251331,34.3325020781,1203
wcWPT7Ec1kg,251308,30.6889502762,1810
DLKM06AzSfI,250999,35.0646960402,1793
f-WVQPzy7rA,250744,18.4175438596,855
JzMHrVCgU38,250607,28.0406451613,1550
mOIpX-PByfw,248671,20.3602941176,136
aq1fehhpJpo,246167,39.0251968504,635
Px1Ut433xPU,244933,35.2553191489,141
FlmEa5PIJAY,243028,32.7703703704,675
P_w9pquznG4,242390,35.3725617685,1538
f4qtcsNY3hE,241672,24.4397163121,141
ehFy8ZOTAk0,241402,9.26204819277,996
a1sPlGfpAiE,240842,40.9630750605,1652
uud-fqelmaI,240253,38.2081632653,1225
vElqaFgn7OM,237561,51.4060377358,1325
bOkufuGin0M,235720,26.0583941606,137
lguAZyjb3xQ,235618,32.5096296296,675
QrQ-xGKMmks,235155,31.4442429737,1103
1gEROVh8zK4,233884,32.0042283298,473
_03IRTw3Bag,233815,43.1427618412,1499
tOouAmEEnlc,233484,24.0277777778,180
pi3DPWKvvlo,232238,4.8623655914,1395
dzm7tE8Gpe4,231846,38.9285714286,294
ByLqJD36F7E,230945,31.1366538953,783
dKSuC1Tyddk,229874,3.86458333333,96
cb50-ouA-IA,226187,40.0934163701,1124
Y7NUNwq2MGc,225777,30.141490433,1986
f0ET9qez-Ks,225140,49.062305296,642
RORU0nH-8kQ,224585,27.2503703704,675
A9CRgFO2mnM,224301,25.3688811189,1716
Uj7C7RA3uoY,223906,23.5396825397,126
QJY1eK9jQ28,223421,42.2354740061,327
MiIK8jh3ZCE,221024,31.8542319749,1276
-mV9Wy5F1J4,220777,32.4155844156,154
HQdlBAp-24g,218251,40.224516129,775
Mk3LXvVlsI4,218045,44.3858333333,1200
3h-mjgstw_U,216752,31.2059447983,471
ZEUFCK1qBMI,216512,30.2770731707,1025
DCOsDk4WigU,215825,1.66233766234,154
SVBrlOHgzFA,215801,11.972972973,111
m0viXPZLZ7I,215754,28.3582089552,134
hr07zQavyjw,215631,22.1034482759,29
9FkSa52ZKO0,215581,24.6394129979,477
RRoAcfzytCA,212475,42.7302158273,278
8czPXxwbg5U,212259,37.3523809524,210
z0rKItwn2is,211888,25.7735849057,53
AGMEnP4iQh0,208960,11.932735426,446
nhqG6N53WhY,208405,17.5483870968,93
GW69olLgldk,208362,30.8051948052,77
_0Wo6KVicic,207850,12.306614786,1285
9oahmu1q4vI,207462,10.9803921569,102
57c2JlQBJl4,206670,32.9783549784,693
-nOeaHTuHYg,206248,36.2447058824,850
Czr3escvvdg,206112,3.64444444444,45
vTB8oKXq470,203738,26.7843137255,51
6ru2NISnyZw,200562,20.7459016393,122
I15wsrNBxbI,198195,27.8610074627,1072
nJkU1e-_r3w,196531,36.0466399198,1994
yrqPA8ccq_M,193309,41.4153846154,325
Jh_P1yCuwPY,192843,33.8852459016,122
fK7Z-VuG1FA,191342,26.9226190476,336
MgTPqaxx3tQ,191143,2.32142857143,56
3IK7Jd7eOPc,191055,40.8397984887,1985
7afxELZgxWQ,191040,34.0,8
JZLzKBvvGMg,189086,38.2757408338,1991
3i6D_tWetv8,187489,33.506700702,1567
mBympCQcyzY,187170,34.36,950
qF_84nv9jmc,187063,27.3436619718,355
AuPgdZeAFjA,186957,33.4594594595,185
zLLLx5MZQnA,186398,44.7104072398,221
BhXRdRXpAQA,185502,26.3607142857,280
T3dyahjPUlo,185143,33.8546409807,1142
KFTJ7SM1Z_s,182793,40.5212121212,330
-qdwE8nQpaQ,182790,47.0667111408,2998
yZW0m2nWB_M,182469,30.4131868132,455
Oi2cGJiINUM,182065,20.2651162791,215
NocUu9aY7TQ,181265,19.6194029851,134
83Smjn9wou8,181128,25.806,500
h2NTD8ih2mY,181075,19.713740458,262
E-Fue4rzv3g,180627,24.64,225
